URL,Fiyat,Baslik,İl,İlçe,Mahalle,İlan Numarası,İlan Oluşturma Tarihi,İlan Güncelleme Tarihi,Türü,Kategorisi,Tipi,Net Metrekare,Brüt Metrekare,Oda Sayısı,Binanın Yaşı,Bulunduğu Kat,Binanın Kat Sayısı,Isıtma Tipi,Kullanım Durumu,Krediye Uygunluk,Yatırıma Uygunluk,Tapu Durumu,Site İçerisinde,Eşya Durumu,Takas,Banyo Sayısı,Fiyat Durumu,Aciklama,Yapı Durumu,Yapı Tipi,Kira Getirisi,Balkon Durumu,Balkon Sayısı,Balkon Tipi,İpotek Durumu,Aidat,Banyo Metrekare,Balkon Metrekare,Salon Metrekare,WC Sayısı,WC Metrekare,Ada,Parsel,Görüntülü Gezilebilir mi?,Zemin Etüdü,Kattaki Daire Sayısı
https://www.emlakjet.com/ilan/21-asansorlu-yeni-bina-18288446,3.195.000 TL,,İzmir,Bornova,Doğanlar Mahallesi,18288446,,23 Ekim 2025,Konut,Satılık,Daire,65 m²,75 m²,2+1,0 (Yeni),6.Kat,6,Kombi Doğalgaz,Boş,Krediye Uygun,Bilinmiyor,Kat Mülkiyeti,Hayır,Boş,Yok,1,Genel Fiyat,İlan Numarası18288446İlan Güncelleme Tarihi23 Ekim 2025TürüKonutKategorisiSatılıkTipiDaireNet Metrekare65 m²Brüt Metrekare75 m²Oda Sayısı2+1Binanın Yaşı0 (Yeni)Bulunduğu Kat6.KatBinanın Kat Sayısı6Isıtma TipiKombi DoğalgazKullanım DurumuBoşKrediye UygunlukKrediye UygunYatırıma UygunlukBilinmiyorTapu DurumuKat MülkiyetiSite İçerisindeHayırEşya DurumuBoşTakasYokBanyo Sayısı1Fiyat DurumuGenel FiyatDaha Fazla Gör,,,,,,,,,,,,,,,,,,
https://www.emlakjet.com/ilan/artenew-den-31-arakat-uygun-fiyatli-bornova-merkezde-satilik-daire-18271785,4.250.000 TL,,İzmir,Bornova,Erzene Mahallesi,18271785,,20 Ekim 2025,Konut,Satılık,Daire,98 m²,120 m²,3+1,21 Ve Üzeri,3.Kat,5,Isıtma Yok,Boş,Krediye Uygun,,Kat Mülkiyeti,Hayır,Boş,Var,1,Genel Fiyat,İlan Numarası18271785İlan Güncelleme Tarihi20 Ekim 2025TürüKonutKategorisiSatılıkTipiDaireNet Metrekare98 m²Brüt Metrekare120 m²Oda Sayısı3+1Binanın Yaşı21 Ve ÜzeriBulunduğu Kat3.KatBinanın Kat Sayısı5Isıtma TipiIsıtma YokKullanım DurumuBoşKrediye UygunlukKrediye UygunYapı Durumuİkinci ElTapu DurumuKat Mülkiyetiİpotek DurumuYokSite İçerisindeHayırEşya DurumuBoşAidat100 TLKira Getirisi25000 TLTakasVarBanyo Sayısı1Balkon DurumuVarBalkon Sayısı2WC Sayısı1Fiyat DurumuGenel FiyatGörüntülü Gezilebilir mi?EvetDaha Fazla Gör,İkinci El,,25000 TL,Var,2.0,,Yok,100 TL,,,,1.0,,,,Evet,,
https://www.emlakjet.com/ilan/evka3-te-yeni-projede-dubleks-daire-18267356,18.500.000 TL,,İzmir,Bornova,Evka 3 Mahallesi,18267356,,20 Ekim 2025,Konut,Satılık,Daire,150 m²,165 m²,3+1,0 (Yeni),11.Kat,12,Yerden Isıtma,Boş,Krediye Uygun Değil,Bilinmiyor,Kat İrtifakı,Hayır,Boş,Var,2,Genel Fiyat,İlan Numarası18267356İlan Güncelleme Tarihi20 Ekim 2025TürüKonutKategorisiSatılıkTipiDaireNet Metrekare150 m²Brüt Metrekare165 m²Oda Sayısı3+1Binanın Yaşı0 (Yeni)Bulunduğu Kat11.KatBinanın Kat Sayısı12Isıtma TipiYerden IsıtmaKullanım DurumuBoşKrediye UygunlukKrediye Uygun DeğilYatırıma UygunlukBilinmiyorTapu DurumuKat İrtifakıSite İçerisindeHayırEşya DurumuBoşTakasVarBanyo Sayısı2Fiyat DurumuGenel FiyatDaha Fazla Gör,,,,,,,,,,,,,,,,,,
https://www.emlakjet.com/ilan/bornova-ataturk-te-31-satilik-luks-18188952,13.000.000 TL,,İzmir,Bornova,İnönü Mahallesi,18188952,06 Ekim 2025,29 Kasım 2025,Konut,Satılık,Daire,125 m²,150 m²,3+1,0 (Yeni),Villa Tipi,3,Kombi Doğalgaz,Boş,Krediye Uygun,Yatırıma Uygun,Kat İrtifakı,Hayır,Boş,Var,3,Genel Fiyat,"İlan Numarası18188952İlan Oluşturma Tarihi06 Ekim 2025İlan Güncelleme Tarihi29 Kasım 2025TürüKonutKategorisiSatılıkTipiDaireNet Metrekare125 m²Brüt Metrekare150 m²Oda Sayısı3+1Binanın Yaşı0 (Yeni)Bulunduğu KatVilla TipiBinanın Kat Sayısı3Isıtma TipiKombi DoğalgazKullanım DurumuBoşKrediye UygunlukKrediye UygunYatırıma UygunlukYatırıma UygunYapı DurumuSıfırYapı TipiBetonarmeTapu DurumuKat İrtifakıSite İçerisindeHayırİpotek DurumuYokEşya DurumuBoşKira Getirisi65000 TLTakasVarBanyo Sayısı3Banyo Metrekare20 m²Balkon DurumuVarBalkon Sayısı3Balkon TipiAçık Balkon, Açık Teras, Fransız BalkonBalkon Metrekare45 m²Salon Metrekare30 m²WC Sayısı3WC Metrekare4 m²Fiyat DurumuGenel FiyatGörüntülü Gezilebilir mi?EvetZemin EtüdüVarDaha Fazla Gör",Sıfır,Betonarme,65000 TL,Var,3.0,"Açık Balkon, Açık Teras, Fransız Balkon",Yok,,20 m²,45 m²,30 m²,3.0,4 m²,,,Evet,Var,
https://www.emlakjet.com/ilan/21-ege-uni-yakini-arakat-daire-18118968,4.800.000 TL,,İzmir,Bornova,Mevlana Mahallesi,18118968,24 Eylül 2025,29 Eylül 2025,Konut,Satılık,Daire,70 m²,84 m²,2+1,0 (Yeni),2.Kat,3,Kombi Doğalgaz,Boş,Krediye Uygun,Bilinmiyor,Kat İrtifakı,Hayır,Boş,Yok,1,Genel Fiyat,İlan Numarası18118968İlan Oluşturma Tarihi24 Eylül 2025İlan Güncelleme Tarihi29 Eylül 2025TürüKonutKategorisiSatılıkTipiDaireNet Metrekare70 m²Brüt Metrekare84 m²Oda Sayısı2+1Binanın Yaşı0 (Yeni)Bulunduğu Kat2.KatBinanın Kat Sayısı3Isıtma TipiKombi DoğalgazKullanım DurumuBoşKrediye UygunlukKrediye UygunYatırıma UygunlukBilinmiyorTapu DurumuKat İrtifakıSite İçerisindeHayırEşya DurumuBoşTakasYokBanyo Sayısı1Fiyat DurumuGenel FiyatDaha Fazla Gör,,,,,,,,,,,,,,,,,,
https://www.emlakjet.com/ilan/bornova-altindag-serintepe-3-kat-komple-bina-150-m2-18246540,7.500.000 TL,,İzmir,Bornova,Serintepe Mahallesi,18246540,,16 Ekim 2025,Konut,Satılık,Bina,130 m²,145 m²,6+3,21 Ve Üzeri,,2,Kombi Doğalgaz,Mülk Sahibi Oturuyor,Krediye Uygun Değil,Bilinmiyor,Kat Mülkiyeti,Hayır,,Var,3,Genel Fiyat,İlan Numarası18246540İlan Güncelleme Tarihi16 Ekim 2025TürüKonutKategorisiSatılıkTipiBinaNet Metrekare130 m²Brüt Metrekare145 m²Oda Sayısı6+3Binanın Yaşı21 Ve ÜzeriBinanın Kat Sayısı2Isıtma TipiKombi DoğalgazKullanım DurumuMülk Sahibi OturuyorKrediye UygunlukKrediye Uygun DeğilYatırıma UygunlukBilinmiyorYapı Durumuİkinci ElYapı TipiBetonarmeTapu DurumuKat MülkiyetiSite İçerisindeHayırTakasVarBanyo Sayısı3Fiyat DurumuGenel FiyatDaha Fazla Gör,İkinci El,Betonarme,,,,,,,,,,,,,,,,
https://www.emlakjet.com/ilan/bornova-camkulede-satilik-ferah-genis-21-daire-18178043,1.925.000 TL,,İzmir,Bornova,Çamkule Mahallesi,18178043,,08 Ekim 2025,Konut,Satılık,Daire,85 m²,100 m²,2+1,11-15,2.Kat,3,Sobalı,Boş,Krediye Uygun,Bilinmiyor,Arsa Tapulu,Hayır,Boş,Var,1,Genel Fiyat,İlan Numarası18178043İlan Güncelleme Tarihi08 Ekim 2025TürüKonutKategorisiSatılıkTipiDaireNet Metrekare85 m²Brüt Metrekare100 m²Oda Sayısı2+1Binanın Yaşı11-15Bulunduğu Kat2.KatBinanın Kat Sayısı3Isıtma TipiSobalıKullanım DurumuBoşKrediye UygunlukKrediye UygunYatırıma UygunlukBilinmiyorTapu DurumuArsa TapuluSite İçerisindeHayırEşya DurumuBoşTakasVarBanyo Sayısı1Fiyat DurumuGenel FiyatDaha Fazla Gör,,,,,,,,,,,,,,,,,,
https://www.emlakjet.com/ilan/bornova-metro-duragi-tam-karsisinda-31-satilik-daire-18206218,5.500.000 TL,,İzmir,Bornova,Kazımdirik Mahallesi,18206218,,14 Kasım 2025,Konut,Satılık,Daire,128 m²,135 m²,3+1,21 Ve Üzeri,5.Kat,8,Kombi Doğalgaz,Mülk Sahibi Oturuyor,Krediye Uygun,,Kat İrtifakı,Hayır,,,1,Genel Fiyat,İlan Numarası18206218İlan Güncelleme Tarihi14 Kasım 2025TürüKonutKategorisiSatılıkTipiDaireNet Metrekare128 m²Brüt Metrekare135 m²Oda Sayısı3+1Binanın Yaşı21 Ve ÜzeriBulunduğu Kat5.KatBinanın Kat Sayısı8Isıtma TipiKombi DoğalgazKullanım DurumuMülk Sahibi OturuyorKrediye UygunlukKrediye UygunTapu DurumuKat İrtifakıSite İçerisindeHayırBanyo Sayısı1Fiyat DurumuGenel FiyatDaha Fazla Gör,,,,,,,,,,,,,,,,,,
https://www.emlakjet.com/ilan/ataturk-mah-2-katli-satilik-mustakil-ev-18205098,10.000.000 TL,,İzmir,Bornova,Atatürk Mahallesi,18205098,,10 Ekim 2025,Konut,Satılık,Müstakil Ev,135 m²,150 m²,3+1,21 Ve Üzeri,,2,Kombi Doğalgaz,Boş,Krediye Uygun,Bilinmiyor,Kat İrtifakı,Hayır,Boş,Yok,1,Genel Fiyat,İlan Numarası18205098İlan Güncelleme Tarihi10 Ekim 2025TürüKonutKategorisiSatılıkTipiMüstakil EvNet Metrekare135 m²Brüt Metrekare150 m²Oda Sayısı3+1Binanın Yaşı21 Ve ÜzeriBinanın Kat Sayısı2Isıtma TipiKombi DoğalgazKullanım DurumuBoşKrediye UygunlukKrediye UygunYatırıma UygunlukBilinmiyorTapu DurumuKat İrtifakıEşya DurumuBoşSite İçerisindeHayırTakasYokBanyo Sayısı1Fiyat DurumuGenel FiyatDaha Fazla Gör,,,,,,,,,,,,,,,,,,
https://www.emlakjet.com/ilan/artenew-den-31-dogalgazli-acik-mutfak-2-cepheli-satilik-daire-18232579,4.500.000 TL,,İzmir,Bornova,İnönü Mahallesi,18232579,,13 Ekim 2025,Konut,Satılık,Daire,110 m²,120 m²,3+1,21 Ve Üzeri,3.Kat,3,Kombi Doğalgaz,Boş,Krediye Uygun,Yatırıma Uygun,Kat Mülkiyeti,Hayır,Boş,,1,Genel Fiyat,İlan Numarası18232579İlan Güncelleme Tarihi13 Ekim 2025TürüKonutKategorisiSatılıkTipiDaireNet Metrekare110 m²Brüt Metrekare120 m²Oda Sayısı3+1Binanın Yaşı21 Ve ÜzeriBulunduğu Kat3.KatBinanın Kat Sayısı3Isıtma TipiKombi DoğalgazKullanım DurumuBoşKrediye UygunlukKrediye UygunYatırıma UygunlukYatırıma UygunTapu DurumuKat MülkiyetiSite İçerisindeHayırEşya DurumuBoşAidat100 TLKira Getirisi25000 TLBanyo Sayısı1Balkon DurumuVarWC Sayısı1Fiyat DurumuGenel FiyatGörüntülü Gezilebilir mi?EvetDaha Fazla Gör,,,25000 TL,Var,,,,100 TL,,,,1.0,,,,Evet,,
https://www.emlakjet.com/ilan/green-hill-senin-dogan-senin-evin-evka-3-te-ultra-luks-site-18203595,18.465.000 TL,,İzmir,Bornova,Erzene Mahallesi,18203595,,08 Ekim 2025,Konut,Satılık,Daire,118 m²,152 m²,3+1,0 (Yeni),Bahçe Katı,4,Merkezi (Pay Ölçer),Boş,Krediye Uygun,Bilinmiyor,Kat İrtifakı,Evet,Boş,Var,2,Genel Fiyat,İlan Numarası18203595İlan Güncelleme Tarihi08 Ekim 2025TürüKonutKategorisiSatılıkTipiDaireNet Metrekare118 m²Brüt Metrekare152 m²Oda Sayısı3+1Binanın Yaşı0 (Yeni)Bulunduğu KatBahçe KatıBinanın Kat Sayısı4Isıtma TipiMerkezi (Pay Ölçer)Kullanım DurumuBoşKrediye UygunlukKrediye UygunYatırıma UygunlukBilinmiyorTapu DurumuKat İrtifakıSite İçerisindeEvetEşya DurumuBoşTakasVarBanyo Sayısı2Fiyat DurumuGenel FiyatDaha Fazla Gör,,,,,,,,,,,,,,,,,,
https://www.emlakjet.com/ilan/gho-life-dan-pinarbasi-gurpinar-mallesinde-11-satlik-daire-18145514,2.400.000 TL,,İzmir,Bornova,Gürpınar Mahallesi,18145514,,27 Ekim 2025,Konut,Satılık,Daire,70 m²,84 m²,1+1,11-15,3.Kat,3,Kombi Doğalgaz,Mülk Sahibi Oturuyor,Krediye Uygun,,Kat Mülkiyeti,Hayır,Boş,Yok,1,Genel Fiyat,İlan Numarası18145514İlan Güncelleme Tarihi27 Ekim 2025TürüKonutKategorisiSatılıkTipiDaireNet Metrekare70 m²Brüt Metrekare84 m²Oda Sayısı1+1Binanın Yaşı11-15Bulunduğu Kat3.KatBinanın Kat Sayısı3Isıtma TipiKombi DoğalgazKullanım DurumuMülk Sahibi OturuyorKrediye UygunlukKrediye UygunYapı Durumuİkinci ElTapu DurumuKat MülkiyetiSite İçerisindeHayırEşya DurumuBoşAidat200 TLKira Getirisi35 TLTakasYokBanyo Sayısı1WC Sayısı2Fiyat DurumuGenel FiyatDaha Fazla Gör,İkinci El,,35 TL,,,,,200 TL,,,,2.0,,,,,,
https://www.emlakjet.com/ilan/bornova-merkeze-yurume-mesafesinde-kizilay-da-21-kapali-mutfak-18101453,3.950.000 TL,,İzmir,Bornova,Kızılay Mahallesi,18101453,21 Eylül 2025,27 Kasım 2025,Konut,Satılık,Daire,85 m²,90 m²,2+1,0 (Yeni),Bahçe Katı,5,Isıtma Yok,Boş,Krediye Uygun,Bilinmiyor,Kat Mülkiyeti,Hayır,Boş,Yok,1,Genel Fiyat,İlan Numarası18101453İlan Oluşturma Tarihi21 Eylül 2025İlan Güncelleme Tarihi27 Kasım 2025TürüKonutKategorisiSatılıkTipiDaireNet Metrekare85 m²Brüt Metrekare90 m²Oda Sayısı2+1Binanın Yaşı0 (Yeni)Bulunduğu KatBahçe KatıBinanın Kat Sayısı5Isıtma TipiIsıtma YokKullanım DurumuBoşKrediye UygunlukKrediye UygunYatırıma UygunlukBilinmiyorTapu DurumuKat MülkiyetiSite İçerisindeHayırEşya DurumuBoşTakasYokBanyo Sayısı1Fiyat DurumuGenel FiyatDaha Fazla Gör,,,,,,,,,,,,,,,,,,
https://www.emlakjet.com/ilan/evka-4-te-21-dogalgazli-kapali-mutfak-ici-yapili-satilik-daire-18292017,3.490.000 TL,,İzmir,Bornova,Evka 4 Mahallesi,18292017,,10 Kasım 2025,Konut,Satılık,Daire,75 m²,80 m²,2+1,21 Ve Üzeri,5.Kat,9,Kombi Doğalgaz,Boş,Krediye Uygun,Bilinmiyor,Kat Mülkiyeti,Hayır,Boş,Yok,1,Genel Fiyat,İlan Numarası18292017İlan Güncelleme Tarihi10 Kasım 2025TürüKonutKategorisiSatılıkTipiDaireNet Metrekare75 m²Brüt Metrekare80 m²Oda Sayısı2+1Binanın Yaşı21 Ve ÜzeriBulunduğu Kat5.KatBinanın Kat Sayısı9Isıtma TipiKombi DoğalgazKullanım DurumuBoşKrediye UygunlukKrediye UygunYatırıma UygunlukBilinmiyorTapu DurumuKat MülkiyetiSite İçerisindeHayırEşya DurumuBoşTakasYokBanyo Sayısı1Fiyat DurumuGenel FiyatDaha Fazla Gör,,,,,,,,,,,,,,,,,,
https://www.emlakjet.com/ilan/bornova-naldoken-mah-komple-satilik-bina-18232474,7.500.000 TL,,İzmir,Bornova,Naldöken Mahallesi,18232474,,10 Kasım 2025,Konut,Satılık,Daire,182 m²,240 m²,2+1,4,2.Kat,3,Kombi Doğalgaz,Boş,Krediye Uygun,Yatırıma Uygun,Kat Mülkiyeti,Hayır,Boş,,1,Genel Fiyat,İlan Numarası18232474İlan Güncelleme Tarihi10 Kasım 2025TürüKonutKategorisiSatılıkTipiDaireNet Metrekare182 m²Brüt Metrekare240 m²Oda Sayısı2+1Binanın Yaşı4Bulunduğu Kat2.KatBinanın Kat Sayısı3Isıtma TipiKombi DoğalgazKullanım DurumuBoşKrediye UygunlukKrediye UygunYatırıma UygunlukYatırıma UygunYapı DurumuSıfırYapı TipiBetonarmeTapu DurumuKat Mülkiyetiİpotek DurumuYokSite İçerisindeHayırEşya DurumuBoşKira Getirisi45000 TLBanyo Sayısı1Balkon DurumuVarAda0Parsel174Fiyat DurumuGenel FiyatGörüntülü Gezilebilir mi?EvetDaha Fazla Gör,Sıfır,Betonarme,45000 TL,Var,,,Yok,,,,,,,0.0,174.0,Evet,,
https://www.emlakjet.com/ilan/inonu-mahlesinde-31-satilik-full-yapili-daire-18167094,4.300.000 TL,,İzmir,Bornova,İnönü Mahallesi,18167094,,05 Ekim 2025,Konut,Satılık,Daire,100 m²,110 m²,3+1,16-20,3.Kat,3,Kombi Doğalgaz,Boş,Krediye Uygun Değil,Bilinmiyor,Kat Mülkiyeti,Hayır,Boş,Yok,1,Genel Fiyat,İlan Numarası18167094İlan Güncelleme Tarihi05 Ekim 2025TürüKonutKategorisiSatılıkTipiDaireNet Metrekare100 m²Brüt Metrekare110 m²Oda Sayısı3+1Binanın Yaşı16-20Bulunduğu Kat3.KatBinanın Kat Sayısı3Isıtma TipiKombi DoğalgazKullanım DurumuBoşKrediye UygunlukKrediye Uygun DeğilYatırıma UygunlukBilinmiyorTapu DurumuKat MülkiyetiSite İçerisindeHayırEşya DurumuBoşTakasYokBanyo Sayısı1Fiyat DurumuGenel FiyatDaha Fazla Gör,,,,,,,,,,,,,,,,,,
https://www.emlakjet.com/ilan/ataturk-mahallesinde-3-cepheli-manzarali-satilik-31-daire-18249632,6.500.000 TL,,İzmir,Bornova,Atatürk Mahallesi,18249632,,16 Ekim 2025,Konut,Satılık,Daire,100 m²,110 m²,3+1,11-15,1.Kat,3,Klimalı,Kiracı Oturuyor,Krediye Uygun,Bilinmiyor,Kat Mülkiyeti,Hayır,Boş,Var,1,Genel Fiyat,İlan Numarası18249632İlan Güncelleme Tarihi16 Ekim 2025TürüKonutKategorisiSatılıkTipiDaireNet Metrekare100 m²Brüt Metrekare110 m²Oda Sayısı3+1Binanın Yaşı11-15Bulunduğu Kat1.KatBinanın Kat Sayısı3Isıtma TipiKlimalıKullanım DurumuKiracı OturuyorKrediye UygunlukKrediye UygunYatırıma UygunlukBilinmiyorTapu DurumuKat MülkiyetiSite İçerisindeHayırEşya DurumuBoşTakasVarBanyo Sayısı1Fiyat DurumuGenel FiyatDaha Fazla Gör,,,,,,,,,,,,,,,,,,
https://www.emlakjet.com/ilan/bornova-ozkanlar-satilik-130-m2-31-daire-18197188,4.150.000 TL,,İzmir,Bornova,Kazımdirik Mahallesi,18197188,,13 Ekim 2025,Konut,Satılık,Daire,130 m²,140 m²,3+1,21 Ve Üzeri,Yüksek Giriş,8,Merkezi Doğalgaz,Kiracı Oturuyor,Krediye Uygun,Bilinmiyor,Kat Mülkiyeti,Hayır,Boş,Yok,1,Genel Fiyat,İlan Numarası18197188İlan Güncelleme Tarihi13 Ekim 2025TürüKonutKategorisiSatılıkTipiDaireNet Metrekare130 m²Brüt Metrekare140 m²Oda Sayısı3+1Binanın Yaşı21 Ve ÜzeriBulunduğu KatYüksek GirişBinanın Kat Sayısı8Isıtma TipiMerkezi DoğalgazKullanım DurumuKiracı OturuyorKrediye UygunlukKrediye UygunYatırıma UygunlukBilinmiyorTapu DurumuKat MülkiyetiSite İçerisindeHayırEşya DurumuBoşTakasYokBanyo Sayısı1Fiyat DurumuGenel FiyatDaha Fazla Gör,,,,,,,,,,,,,,,,,,
https://www.emlakjet.com/ilan/bornova-kizilay-mahallesi-full-tadilatli-21-satilik-daire-18133410,3.950.000 TL,,İzmir,Bornova,Kızılay Mahallesi,18133410,,28 Eylül 2025,Konut,Satılık,Daire,80 m²,150 m²,2+1,21 Ve Üzeri,Bahçe Katı,4,Kombi Doğalgaz,Boş,Krediye Uygun,Bilinmiyor,Kat Mülkiyeti,Hayır,Boş,Yok,1,Genel Fiyat,İlan Numarası18133410İlan Güncelleme Tarihi28 Eylül 2025TürüKonutKategorisiSatılıkTipiDaireNet Metrekare80 m²Brüt Metrekare150 m²Oda Sayısı2+1Binanın Yaşı21 Ve ÜzeriBulunduğu KatBahçe KatıBinanın Kat Sayısı4Isıtma TipiKombi DoğalgazKullanım DurumuBoşKrediye UygunlukKrediye UygunYatırıma UygunlukBilinmiyorTapu DurumuKat MülkiyetiSite İçerisindeHayırEşya DurumuBoşTakasYokBanyo Sayısı1Fiyat DurumuGenel FiyatDaha Fazla Gör,,,,,,,,,,,,,,,,,,
https://www.emlakjet.com/ilan/11-bahceli-ege-uni-yakini-sifir-daire-18118967,3.500.000 TL,,İzmir,Bornova,Mevlana Mahallesi,18118967,24 Eylül 2025,27 Kasım 2025,Konut,Satılık,Daire,40 m²,45 m²,1+1,0 (Yeni),Bahçe Katı,3,Kombi Doğalgaz,Boş,Krediye Uygun,Bilinmiyor,Kat İrtifakı,Hayır,Boş,Yok,1,Genel Fiyat,İlan Numarası18118967İlan Oluşturma Tarihi24 Eylül 2025İlan Güncelleme Tarihi27 Kasım 2025TürüKonutKategorisiSatılıkTipiDaireNet Metrekare40 m²Brüt Metrekare45 m²Oda Sayısı1+1Binanın Yaşı0 (Yeni)Bulunduğu KatBahçe KatıBinanın Kat Sayısı3Isıtma TipiKombi DoğalgazKullanım DurumuBoşKrediye UygunlukKrediye UygunYatırıma UygunlukBilinmiyorTapu DurumuKat İrtifakıSite İçerisindeHayırEşya DurumuBoşTakasYokBanyo Sayısı1Fiyat DurumuGenel FiyatDaha Fazla Gör,,,,,,,,,,,,,,,,,,
https://www.emlakjet.com/ilan/bornova-ikon-live-21-esyali-ebeveyn-banyolu-satilik-daire-18100243,13.000.000 TL,,İzmir,Bornova,Yeşilova Mahallesi,18100243,,21 Eylül 2025,Konut,Satılık,Daire,90 m²,110 m²,2+1,1,9.Kat,23,Yerden Isıtma,Boş,Krediye Uygun,Bilinmiyor,Kat İrtifakı,Evet,Eşyalı,Var,2,Genel Fiyat,İlan Numarası18100243İlan Güncelleme Tarihi21 Eylül 2025TürüKonutKategorisiSatılıkTipiDaireNet Metrekare90 m²Brüt Metrekare110 m²Oda Sayısı2+1Binanın Yaşı1Bulunduğu Kat9.KatBinanın Kat Sayısı23Isıtma TipiYerden IsıtmaKullanım DurumuBoşKrediye UygunlukKrediye UygunYatırıma UygunlukBilinmiyorTapu DurumuKat İrtifakıSite İçerisindeEvetEşya DurumuEşyalıTakasVarBanyo Sayısı2Fiyat DurumuGenel FiyatDaha Fazla Gör,,,,,,,,,,,,,,,,,,
https://www.emlakjet.com/ilan/ataturk-mahallesi-nde-satilik-2-katli-mustakil-ev-18273446,11.200.000 TL,,İzmir,Bornova,Atatürk Mahallesi,18273446,20 Ekim 2025,21 Ekim 2025,Konut,Satılık,Müstakil Ev,126 m²,206 m²,3+1,21 Ve Üzeri,,2,Kombi Doğalgaz,Mülk Sahibi Oturuyor,Krediye Uygun,,Kat Mülkiyeti,Hayır,,,1,Genel Fiyat,İlan Numarası18273446İlan Oluşturma Tarihi20 Ekim 2025İlan Güncelleme Tarihi21 Ekim 2025TürüKonutKategorisiSatılıkTipiMüstakil EvNet Metrekare126 m²Brüt Metrekare206 m²Oda Sayısı3+1Binanın Yaşı21 Ve ÜzeriBinanın Kat Sayısı2Isıtma TipiKombi DoğalgazKullanım DurumuMülk Sahibi OturuyorKrediye UygunlukKrediye UygunTapu DurumuKat MülkiyetiSite İçerisindeHayırBanyo Sayısı1Fiyat DurumuGenel FiyatDaha Fazla Gör,,,,,,,,,,,,,,,,,,
https://www.emlakjet.com/ilan/izmir-bornova-evka-3-te-152-m-31ultra-luks-site-18187298,19.456.000 TL,,İzmir,Bornova,Erzene Mahallesi,18187298,,09 Ekim 2025,Konut,Satılık,Daire,118 m²,152 m²,3+1,0 (Yeni),1.Kat,4,Merkezi (Pay Ölçer),Boş,Krediye Uygun,Bilinmiyor,Kat İrtifakı,Evet,Boş,Var,2,Genel Fiyat,İlan Numarası18187298İlan Güncelleme Tarihi09 Ekim 2025TürüKonutKategorisiSatılıkTipiDaireNet Metrekare118 m²Brüt Metrekare152 m²Oda Sayısı3+1Binanın Yaşı0 (Yeni)Bulunduğu Kat1.KatBinanın Kat Sayısı4Isıtma TipiMerkezi (Pay Ölçer)Kullanım DurumuBoşKrediye UygunlukKrediye UygunYatırıma UygunlukBilinmiyorTapu DurumuKat İrtifakıSite İçerisindeEvetEşya DurumuBoşTakasVarBanyo Sayısı2Fiyat DurumuGenel FiyatDaha Fazla Gör,,,,,,,,,,,,,,,,,,
https://www.emlakjet.com/ilan/modda-bulvarda-21-korfez-manzarali-e-banyolu-satilik-daire-18270769,5.450.000 TL,,İzmir,Bornova,Koşukavak Mahallesi,18270769,,20 Ekim 2025,Konut,Satılık,Daire,75 m²,90 m²,2+1,1,24.Kat,24,Merkezi (Pay Ölçer),Boş,Krediye Uygun,,Kat İrtifakı,Hayır,,Var,2,Genel Fiyat,İlan Numarası18270769İlan Güncelleme Tarihi20 Ekim 2025TürüKonutKategorisiSatılıkTipiDaireNet Metrekare75 m²Brüt Metrekare90 m²Oda Sayısı2+1Binanın Yaşı1Bulunduğu Kat24.KatBinanın Kat Sayısı24Isıtma TipiMerkezi (Pay Ölçer)Kullanım DurumuBoşKrediye UygunlukKrediye UygunTapu DurumuKat İrtifakıSite İçerisindeHayırTakasVarBanyo Sayısı2Fiyat DurumuGenel FiyatDaha Fazla Gör,,,,,,,,,,,,,,,,,,
https://www.emlakjet.com/ilan/bornova-ergene-mahallesi-komple-yenilenmis-satilik-31-daire-18082814,4.990.000 TL,,İzmir,Bornova,Ergene Mahallesi,18082814,18 Eylül 2025,22 Kasım 2025,Konut,Satılık,Daire,106 m²,120 m²,3+1,21 Ve Üzeri,3.Kat,6,Kombi Doğalgaz,Mülk Sahibi Oturuyor,Krediye Uygun,Bilinmiyor,Kat Mülkiyeti,Hayır,Boş,Yok,1,Genel Fiyat,İlan Numarası18082814İlan Oluşturma Tarihi18 Eylül 2025İlan Güncelleme Tarihi22 Kasım 2025TürüKonutKategorisiSatılıkTipiDaireNet Metrekare106 m²Brüt Metrekare120 m²Oda Sayısı3+1Binanın Yaşı21 Ve ÜzeriBulunduğu Kat3.KatBinanın Kat Sayısı6Isıtma TipiKombi DoğalgazKullanım DurumuMülk Sahibi OturuyorKrediye UygunlukKrediye UygunYatırıma UygunlukBilinmiyorTapu DurumuKat MülkiyetiSite İçerisindeHayırEşya DurumuBoşTakasYokBanyo Sayısı1Fiyat DurumuGenel FiyatDaha Fazla Gör,,,,,,,,,,,,,,,,,,
