URL,Fiyat,Baslik,İl,İlçe,Mahalle,İlan Numarası,İlan Güncelleme Tarihi,Türü,Kategorisi,Tipi,Net Metrekare,Brüt Metrekare,Oda Sayısı,Binanın Yaşı,Binanın Kat Sayısı,Isıtma Tipi,Kullanım Durumu,Krediye Uygunluk,Yatırıma Uygunluk,Tapu Durumu,Eşya Durumu,Site İçerisinde,Takas,Banyo Sayısı,Fiyat Durumu,Aciklama,İlan Oluşturma Tarihi,Yapı Durumu,İpotek Durumu,Banyo Metrekare,Balkon Durumu,Balkon Sayısı,Balkon Tipi,Salon Metrekare,WC Sayısı,WC Metrekare,Zemin Etüdü,Bulunduğu Kat,Yapı Tipi,Balkon Metrekare,Parsel,Görüntülü Gezilebilir mi?,Ada,Kira Getirisi,Aidat,Kattaki Daire Sayısı,Pafta
https://www.emlakjet.com/ilan/inonu-mahallesinde-satilik-21-luks-merkezi-konumda-daire-17894147,4.100.000 TL,,İzmir,Bornova,İnönü Mahallesi,17894147,26 Eylül 2025,Konut,Satılık,Daire,78 m²,80 m²,2+1,16-20,5,Kombi Doğalgaz,Boş,Krediye Uygun Değil,Bilinmiyor,Kat Mülkiyeti,Boş,Hayır,Var,1,Genel Fiyat,İlan Numarası17894147İlan Güncelleme Tarihi26 Eylül 2025TürüKonutKategorisiSatılıkTipiDaireNet Metrekare78 m²Brüt Metrekare80 m²Oda Sayısı2+1Binanın Yaşı16-20Bulunduğu Kat3.KatBinanın Kat Sayısı5Isıtma TipiKombi DoğalgazKullanım DurumuBoşKrediye UygunlukKrediye Uygun DeğilYatırıma UygunlukBilinmiyorTapu DurumuKat MülkiyetiSite İçerisindeHayırEşya DurumuBoşTakasVarBanyo Sayısı1Fiyat DurumuGenel FiyatDaha Fazla Gör,,,,,,,,,,,,3.Kat,,,,,,,,,
https://www.emlakjet.com/ilan/bornova-kizilay-mahallesi-nde-genc-binada-satilik-daire-kiracisiz-17452002,6.250.000 TL,,İzmir,Bornova,Kızılay Mahallesi,17452002,05 Ekim 2025,Konut,Satılık,Daire,110 m²,120 m²,3+1,5-10,2,Kombi Doğalgaz,Boş,Krediye Uygun,,Kat Mülkiyeti,,Hayır,,2,Genel Fiyat,İlan Numarası17452002İlan Güncelleme Tarihi05 Ekim 2025TürüKonutKategorisiSatılıkTipiDaireNet Metrekare110 m²Brüt Metrekare120 m²Oda Sayısı3+1Binanın Yaşı5-10Bulunduğu Kat2.KatBinanın Kat Sayısı2Isıtma TipiKombi DoğalgazKullanım DurumuBoşKrediye UygunlukKrediye UygunTapu DurumuKat MülkiyetiSite İçerisindeHayırBanyo Sayısı2Fiyat DurumuGenel FiyatDaha Fazla Gör,,,,,,,,,,,,2.Kat,,,,,,,,,
https://www.emlakjet.com/ilan/kw-coban-s-tan-bornova-meric-mahallesi-nde-2-katli-musatakil-bina-teras-17629809,3.990.000 TL,,İzmir,Bornova,Meriç Mahallesi,17629809,20 Kasım 2025,Konut,Satılık,Müstakil Ev,150 m²,155 m²,4+1,21 Ve Üzeri,2,Klimalı,Mülk Sahibi Oturuyor,Bilinmiyor,Yatırıma Uygun,Hisseli Tapu,Boş,Hayır,Yok,2,Genel Fiyat,İlan Numarası17629809İlan Oluşturma Tarihi09 Temmuz 2025İlan Güncelleme Tarihi20 Kasım 2025TürüKonutKategorisiSatılıkTipiMüstakil EvNet Metrekare150 m²Brüt Metrekare155 m²Oda Sayısı4+1Binanın Yaşı21 Ve ÜzeriBinanın Kat Sayısı2Isıtma TipiKlimalıKullanım DurumuMülk Sahibi OturuyorKrediye UygunlukBilinmiyorYatırıma UygunlukYatırıma UygunYapı Durumuİkinci ElYapı TipiKagirTapu DurumuHisseli Tapuİpotek DurumuYokSite İçerisindeHayırEşya DurumuBoşAidat0 TLKira Getirisi30000 TLTakasYokBanyo Sayısı2Banyo Metrekare5 m²Balkon DurumuVarBalkon Sayısı1Balkon TipiKapalı BalkonBalkon Metrekare10 m²Salon Metrekare30 m²WC Sayısı2WC Metrekare4 m²Parsel3735Fiyat DurumuGenel FiyatGörüntülü Gezilebilir mi?EvetZemin EtüdüVarDaha Fazla Gör,09 Temmuz 2025,İkinci El,Yok,5 m²,Var,1,Kapalı Balkon,30 m²,2.0,4 m²,Var,,Kagir,10 m²,3735.0,Evet,,30000 TL,0 TL,,
https://www.emlakjet.com/ilan/bornova-ataturk-mah-homeros-vadisi-manzarali-71-satilik-villa-18050055,39.999.999 TL,,İzmir,Bornova,Kızılay Mahallesi,18050055,27 Kasım 2025,Konut,Satılık,Villa,375 m²,750 m²,7+1,5-10,5,Kombi Doğalgaz,Mülk Sahibi Oturuyor,Krediye Uygun,,Kat İrtifakı,,Hayır,,4,Genel Fiyat,İlan Numarası18050055İlan Oluşturma Tarihi12 Eylül 2025İlan Güncelleme Tarihi27 Kasım 2025TürüKonutKategorisiSatılıkTipiVillaNet Metrekare375 m²Brüt Metrekare750 m²Oda Sayısı7+1Binanın Yaşı5-10Binanın Kat Sayısı5Isıtma TipiKombi DoğalgazKullanım DurumuMülk Sahibi OturuyorKrediye UygunlukKrediye UygunTapu DurumuKat İrtifakıSite İçerisindeHayırBanyo Sayısı4Fiyat DurumuGenel FiyatDaha Fazla Gör,12 Eylül 2025,,,,,,,,,,,,,,,,,,,,
https://www.emlakjet.com/ilan/bornova-da-21-satilik-luks-daire-17947049,6.750.000 TL,,İzmir,Bornova,Erzene Mahallesi,17947049,29 Kasım 2025,Konut,Satılık,Daire,75 m²,80 m²,2+1,3,5,Kombi Doğalgaz,Mülk Sahibi Oturuyor,Krediye Uygun,Yatırıma Uygun,Kat İrtifakı,Boş,Hayır,Yok,1,Birim Fiyat,İlan Numarası17947049İlan Oluşturma Tarihi24 Ağustos 2025İlan Güncelleme Tarihi29 Kasım 2025TürüKonutKategorisiSatılıkTipiDaireNet Metrekare75 m²Brüt Metrekare80 m²Oda Sayısı2+1Binanın Yaşı3Bulunduğu Kat5.KatBinanın Kat Sayısı5Isıtma TipiKombi DoğalgazKullanım DurumuMülk Sahibi OturuyorKrediye UygunlukKrediye UygunYatırıma UygunlukYatırıma UygunYapı Durumuİkinci ElYapı TipiBetonarmeTapu DurumuKat İrtifakıSite İçerisindeHayırİpotek DurumuYokEşya DurumuBoşKira Getirisi35000 TLTakasYokBanyo Sayısı1Banyo Metrekare5 m²Balkon DurumuVarBalkon Sayısı1Balkon TipiKapalı BalkonBalkon Metrekare8 m²Salon Metrekare24 m²WC Sayısı1WC Metrekare1 m²Fiyat DurumuBirim FiyatGörüntülü Gezilebilir mi?EvetZemin EtüdüVarDaha Fazla Gör,24 Ağustos 2025,İkinci El,Yok,5 m²,Var,1,Kapalı Balkon,24 m²,1.0,1 m²,Var,5.Kat,Betonarme,8 m²,,Evet,,35000 TL,,,
https://www.emlakjet.com/ilan/park-yasam-bornova-bahce-kati-terasli-satilik-11-daire-18041068,6.900.000 TL,,İzmir,Bornova,Kazımdirik Mahallesi,18041068,16 Eylül 2025,Konut,Satılık,Daire,45 m²,50 m²,1+1,1,8,Merkezi (Pay Ölçer),Boş,Krediye Uygun,Bilinmiyor,Kat İrtifakı,Boş,Evet,Yok,1,Genel Fiyat,İlan Numarası18041068İlan Güncelleme Tarihi16 Eylül 2025TürüKonutKategorisiSatılıkTipiDaireNet Metrekare45 m²Brüt Metrekare50 m²Oda Sayısı1+1Binanın Yaşı1Bulunduğu KatBahçe KatıBinanın Kat Sayısı8Isıtma TipiMerkezi (Pay Ölçer)Kullanım DurumuBoşKrediye UygunlukKrediye UygunYatırıma UygunlukBilinmiyorTapu DurumuKat İrtifakıSite İçerisindeEvetEşya DurumuBoşTakasYokBanyo Sayısı1Fiyat DurumuGenel FiyatDaha Fazla Gör,,,,,,,,,,,,Bahçe Katı,,,,,,,,,
https://www.emlakjet.com/ilan/bornovada-9-daire-1-dukkan-kelepir-satilik-17911497,11.000.000 TL,,İzmir,Bornova,Mevlana Mahallesi,17911497,27 Ekim 2025,Konut,Satılık,Daire,180 m²,200 m²,2+1,21 Ve Üzeri,5,Sobalı,Kiracı Oturuyor,Bilinmiyor,,Arsa Tapulu,Boş,Hayır,Yok,1,Genel Fiyat,İlan Numarası17911497İlan Güncelleme Tarihi27 Ekim 2025TürüKonutKategorisiSatılıkTipiDaireNet Metrekare180 m²Brüt Metrekare200 m²Oda Sayısı2+1Binanın Yaşı21 Ve ÜzeriBulunduğu Kat3.KatBinanın Kat Sayısı5Isıtma TipiSobalıKullanım DurumuKiracı OturuyorKrediye UygunlukBilinmiyorTapu DurumuArsa Tapuluİpotek DurumuYokSite İçerisindeHayırEşya DurumuBoşTakasYokBanyo Sayısı1Balkon DurumuVarWC Sayısı1Fiyat DurumuGenel FiyatDaha Fazla Gör,,,Yok,,Var,,,,1.0,,,3.Kat,,,,,,,,,
https://www.emlakjet.com/ilan/folkart-life-balkonlu-havuz-cephe-11-guclu-yatirim-firsati-17779272,6.400.000 TL,,İzmir,Bornova,Kazımdirik Mahallesi,17779272,04 Kasım 2025,Konut,Satılık,Daire,38 m²,50 m²,1+1,5-10,15,Merkezi (Pay Ölçer),Kiracı Oturuyor,Krediye Uygun,,Kat İrtifakı,Boş,Hayır,Yok,1,Genel Fiyat,İlan Numarası17779272İlan Güncelleme Tarihi04 Kasım 2025TürüKonutKategorisiSatılıkTipiDaireNet Metrekare38 m²Brüt Metrekare50 m²Oda Sayısı1+1Binanın Yaşı5-10Bulunduğu Kat4.KatBinanın Kat Sayısı15Isıtma TipiMerkezi (Pay Ölçer)Kullanım DurumuKiracı OturuyorKrediye UygunlukKrediye UygunYapı Durumuİkinci ElTapu DurumuKat İrtifakıSite İçerisindeHayırEşya DurumuBoşTakasYokBanyo Sayısı1WC Sayısı1Fiyat DurumuGenel FiyatDaha Fazla Gör,,İkinci El,,,,,,,1.0,,,4.Kat,,,,,,,,,
https://www.emlakjet.com/ilan/izmir-bornova-zafer-de-satilik-31-daire-17983332,2.750.000 TL,,İzmir,Bornova,Zafer Mahallesi,17983332,26 Kasım 2025,Konut,Satılık,Daire,106 m²,115 m²,3+1,21 Ve Üzeri,3,Sobalı,Kiracı Oturuyor,Bilinmiyor,,Hisseli Tapu,,Hayır,,1,Genel Fiyat,İlan Numarası17983332İlan Oluşturma Tarihi30 Ağustos 2025İlan Güncelleme Tarihi26 Kasım 2025TürüKonutKategorisiSatılıkTipiDaireNet Metrekare106 m²Brüt Metrekare115 m²Oda Sayısı3+1Binanın Yaşı21 Ve ÜzeriBulunduğu KatBodrum KatBinanın Kat Sayısı3Isıtma TipiSobalıKullanım DurumuKiracı OturuyorKrediye UygunlukBilinmiyorTapu DurumuHisseli TapuSite İçerisindeHayırBanyo Sayısı1Fiyat DurumuGenel FiyatDaha Fazla Gör,30 Ağustos 2025,,,,,,,,,,,Bodrum Kat,,,,,,,,,
https://www.emlakjet.com/ilan/31-kapali-mutfak-satilik-daire-bornova-inonu-mahlesinde-17976285,4.250.000 TL,,İzmir,Bornova,İnönü Mahallesi,17976285,22 Eylül 2025,Konut,Satılık,Daire,100 m²,110 m²,3+1,16-20,4,Kombi Doğalgaz,Boş,Krediye Uygun Değil,Bilinmiyor,Kat Mülkiyeti,Boş,Hayır,Yok,1,Genel Fiyat,İlan Numarası17976285İlan Güncelleme Tarihi22 Eylül 2025TürüKonutKategorisiSatılıkTipiDaireNet Metrekare100 m²Brüt Metrekare110 m²Oda Sayısı3+1Binanın Yaşı16-20Bulunduğu Kat4.KatBinanın Kat Sayısı4Isıtma TipiKombi DoğalgazKullanım DurumuBoşKrediye UygunlukKrediye Uygun DeğilYatırıma UygunlukBilinmiyorTapu DurumuKat MülkiyetiSite İçerisindeHayırEşya DurumuBoşTakasYokBanyo Sayısı1Fiyat DurumuGenel FiyatDaha Fazla Gör,,,,,,,,,,,,4.Kat,,,,,,,,,
https://www.emlakjet.com/ilan/bornova-dap-izmir-kule-deniz-manzarali-esyali-11-satilik-daire-17816294,5.250.000 TL,,İzmir,Bornova,Barbaros Mahallesi,17816294,28 Eylül 2025,Konut,Satılık,Daire,48 m²,57 m²,1+1,4,30,Merkezi (Pay Ölçer),Boş,Krediye Uygun,Bilinmiyor,Kat İrtifakı,Eşyalı,Evet,Yok,1,Genel Fiyat,İlan Numarası17816294İlan Güncelleme Tarihi28 Eylül 2025TürüKonutKategorisiSatılıkTipiDaireNet Metrekare48 m²Brüt Metrekare57 m²Oda Sayısı1+1Binanın Yaşı4Bulunduğu Kat12.KatBinanın Kat Sayısı30Isıtma TipiMerkezi (Pay Ölçer)Kullanım DurumuBoşKrediye UygunlukKrediye UygunYatırıma UygunlukBilinmiyorTapu DurumuKat İrtifakıSite İçerisindeEvetEşya DurumuEşyalıTakasYokBanyo Sayısı1Fiyat DurumuGenel FiyatDaha Fazla Gör,,,,,,,,,,,,12.Kat,,,,,,,,,
https://www.emlakjet.com/ilan/bornova-merkeze-yurume-mesafesinde-11-satilik-daire-17621431,3.400.000 TL,,İzmir,Bornova,Kızılay Mahallesi,17621431,24 Ekim 2025,Konut,Satılık,Daire,44 m²,54 m²,1+1,5-10,5,Klimalı,Kiracı Oturuyor,Krediye Uygun,Bilinmiyor,Kat İrtifakı,Boş,Hayır,Yok,1,Genel Fiyat,İlan Numarası17621431İlan Güncelleme Tarihi24 Ekim 2025TürüKonutKategorisiSatılıkTipiDaireNet Metrekare44 m²Brüt Metrekare54 m²Oda Sayısı1+1Binanın Yaşı5-10Bulunduğu Kat1.KatBinanın Kat Sayısı5Isıtma TipiKlimalıKullanım DurumuKiracı OturuyorKrediye UygunlukKrediye UygunYatırıma UygunlukBilinmiyorTapu DurumuKat İrtifakıSite İçerisindeHayırEşya DurumuBoşTakasYokBanyo Sayısı1Fiyat DurumuGenel FiyatDaha Fazla Gör,,,,,,,,,,,,1.Kat,,,,,,,,,
https://www.emlakjet.com/ilan/bornova-ataturk-mah-ana-cadde-uzeri-satilik-21-tadilatli-daire-17927702,4.250.000 TL,,İzmir,Bornova,Atatürk Mahallesi,17927702,21 Kasım 2025,Konut,Satılık,Daire,78 m²,80 m²,2+1,11-15,3,Kombi Doğalgaz,Boş,Krediye Uygun,Bilinmiyor,Kat Mülkiyeti,Boş,Hayır,Var,1,Genel Fiyat,İlan Numarası17927702İlan Oluşturma Tarihi21 Ağustos 2025İlan Güncelleme Tarihi21 Kasım 2025TürüKonutKategorisiSatılıkTipiDaireNet Metrekare78 m²Brüt Metrekare80 m²Oda Sayısı2+1Binanın Yaşı11-15Bulunduğu Kat2.KatBinanın Kat Sayısı3Isıtma TipiKombi DoğalgazKullanım DurumuBoşKrediye UygunlukKrediye UygunYatırıma UygunlukBilinmiyorTapu DurumuKat MülkiyetiSite İçerisindeHayırEşya DurumuBoşTakasVarBanyo Sayısı1Fiyat DurumuGenel FiyatDaha Fazla Gör,21 Ağustos 2025,,,,,,,,,,,2.Kat,,,,,,,,,
https://www.emlakjet.com/ilan/keyifli-bir-yasam-sunan-erzene-mh-21-satilik-genis-daire-17855072,8.800.000 TL,,İzmir,Bornova,Erzene Mahallesi,17855072,15 Kasım 2025,Konut,Satılık,Daire,100 m²,120 m²,2+1,4,5,Kombi Doğalgaz,Mülk Sahibi Oturuyor,Krediye Uygun,Bilinmiyor,Kat Mülkiyeti,Boş,Hayır,Yok,2,Genel Fiyat,İlan Numarası17855072İlan Güncelleme Tarihi15 Kasım 2025TürüKonutKategorisiSatılıkTipiDaireNet Metrekare100 m²Brüt Metrekare120 m²Oda Sayısı2+1Binanın Yaşı4Bulunduğu Kat3.KatBinanın Kat Sayısı5Isıtma TipiKombi DoğalgazKullanım DurumuMülk Sahibi OturuyorKrediye UygunlukKrediye UygunYatırıma UygunlukBilinmiyorTapu DurumuKat MülkiyetiSite İçerisindeHayırEşya DurumuBoşTakasYokBanyo Sayısı2Fiyat DurumuGenel FiyatDaha Fazla Gör,,,,,,,,,,,,3.Kat,,,,,,,,,
https://www.emlakjet.com/ilan/bornova-ataturk-mahallesinde-deniz-manzarali-31-satilik-daire-17907849,9.100.000 TL,,İzmir,Bornova,Atatürk Mahallesi,17907849,31 Ekim 2025,Konut,Satılık,Daire,153 m²,173 m²,3+1,21 Ve Üzeri,4,Kombi Doğalgaz,Boş,Krediye Uygun,,Kat Mülkiyeti,,Evet,,2,Genel Fiyat,İlan Numarası17907849İlan Güncelleme Tarihi31 Ekim 2025TürüKonutKategorisiSatılıkTipiDaireNet Metrekare153 m²Brüt Metrekare173 m²Oda Sayısı3+1Binanın Yaşı21 Ve ÜzeriBulunduğu Kat4.KatBinanın Kat Sayısı4Isıtma TipiKombi DoğalgazKullanım DurumuBoşKrediye UygunlukKrediye UygunTapu DurumuKat MülkiyetiSite İçerisindeEvetBanyo Sayısı2Fiyat DurumuGenel FiyatDaha Fazla Gör,,,,,,,,,,,,4.Kat,,,,,,,,,
https://www.emlakjet.com/ilan/bornova-mevlana-da-sifir-21-3-kat-kapali-otoparkli-modern-ferah-ve-konforlu-daire-17574549,4.150.000 TL,,İzmir,Bornova,Mevlana Mahallesi,17574549,07 Kasım 2025,Konut,Satılık,Daire,75 m²,84 m²,2+1,0 (Yeni),3,Kombi Doğalgaz,Boş,Krediye Uygun,,Kat Mülkiyeti,,Evet,,1,Genel Fiyat,İlan Numarası17574549İlan Güncelleme Tarihi07 Kasım 2025TürüKonutKategorisiSatılıkTipiDaireNet Metrekare75 m²Brüt Metrekare84 m²Oda Sayısı2+1Binanın Yaşı0 (Yeni)Bulunduğu Kat3.KatBinanın Kat Sayısı3Isıtma TipiKombi DoğalgazKullanım DurumuBoşKrediye UygunlukKrediye UygunTapu DurumuKat MülkiyetiSite İçerisindeEvetBanyo Sayısı1Balkon DurumuVarFiyat DurumuGenel FiyatDaha Fazla Gör,,,,,Var,,,,,,,3.Kat,,,,,,,,,
https://www.emlakjet.com/ilan/21-satilik-kose-daire-17528964,3.500.000 TL,,İzmir,Bornova,Rafet Paşa Mahallesi,17528964,12 Eylül 2025,Konut,Satılık,Daire,100 m²,130 m²,2+1,21 Ve Üzeri,4,Kombi Doğalgaz,Kiracı Oturuyor,Krediye Uygun,,Kat Mülkiyeti,,Hayır,,1,Genel Fiyat,İlan Numarası17528964İlan Güncelleme Tarihi12 Eylül 2025TürüKonutKategorisiSatılıkTipiDaireNet Metrekare100 m²Brüt Metrekare130 m²Oda Sayısı2+1Binanın Yaşı21 Ve ÜzeriBulunduğu KatYüksek GirişBinanın Kat Sayısı4Isıtma TipiKombi DoğalgazKullanım DurumuKiracı OturuyorKrediye UygunlukKrediye UygunTapu DurumuKat MülkiyetiSite İçerisindeHayırKira Getirisi20000 TLBanyo Sayısı1Parsel8455Fiyat DurumuGenel FiyatDaha Fazla Gör,,,,,,,,,,,,Yüksek Giriş,,,8455.0,,,20000 TL,,,
https://www.emlakjet.com/ilan/bornova-da-11-esyali-satilik-luks-daire-17774062,5.500.000 TL,,İzmir,Bornova,Kazımdirik Mahallesi,17774062,29 Kasım 2025,Konut,Satılık,Daire,45 m²,50 m²,1+1,0 (Yeni),4,Kombi Doğalgaz,Boş,Krediye Uygun,Yatırıma Uygun,Kat İrtifakı,Eşyalı,Hayır,Yok,1,Genel Fiyat,İlan Numarası17774062İlan Oluşturma Tarihi07 Ağustos 2025İlan Güncelleme Tarihi29 Kasım 2025TürüKonutKategorisiSatılıkTipiDaireNet Metrekare45 m²Brüt Metrekare50 m²Oda Sayısı1+1Binanın Yaşı0 (Yeni)Bulunduğu Kat2.KatBinanın Kat Sayısı4Isıtma TipiKombi DoğalgazKullanım DurumuBoşKrediye UygunlukKrediye UygunYatırıma UygunlukYatırıma UygunYapı DurumuSıfırYapı TipiBetonarmeTapu DurumuKat İrtifakıSite İçerisindeHayırİpotek DurumuYokEşya DurumuEşyalıKira Getirisi30000 TLTakasYokBanyo Sayısı1Banyo Metrekare5 m²Balkon DurumuYokSalon Metrekare25 m²WC Sayısı1WC Metrekare1 m²Ada21Parsel161Fiyat DurumuGenel FiyatGörüntülü Gezilebilir mi?EvetZemin EtüdüVarDaha Fazla Gör,07 Ağustos 2025,Sıfır,Yok,5 m²,Yok,,,25 m²,1.0,1 m²,Var,2.Kat,Betonarme,,161.0,Evet,21.0,30000 TL,,,
https://www.emlakjet.com/ilan/yesilova-mahallesi-atuf-bey-sitesinde-satilik-daire-17950467,13.000.000 TL,,İzmir,Bornova,Yeşilova Mahallesi,17950467,27 Kasım 2025,Konut,Satılık,Daire,130 m²,160 m²,3+1,11-15,9,Kombi Doğalgaz,Boş,Krediye Uygun,Yatırıma Uygun,Kat Mülkiyeti,Boş,Evet,Yok,2,Genel Fiyat,İlan Numarası17950467İlan Oluşturma Tarihi25 Ağustos 2025İlan Güncelleme Tarihi27 Kasım 2025TürüKonutKategorisiSatılıkTipiDaireNet Metrekare130 m²Brüt Metrekare160 m²Oda Sayısı3+1Binanın Yaşı11-15Bulunduğu Kat8.KatBinanın Kat Sayısı9Isıtma TipiKombi DoğalgazKullanım DurumuBoşKrediye UygunlukKrediye UygunYatırıma UygunlukYatırıma UygunYapı Durumuİkinci ElYapı TipiBetonarmeTapu DurumuKat MülkiyetiSite İçerisindeEvetİpotek DurumuYokEşya DurumuBoşAidat1950 TLTakasYokBanyo Sayısı2Balkon DurumuVarBalkon Sayısı2Balkon TipiKapalı BalkonWC Sayısı2Fiyat DurumuGenel FiyatGörüntülü Gezilebilir mi?EvetDaha Fazla Gör,25 Ağustos 2025,İkinci El,Yok,,Var,2,Kapalı Balkon,,2.0,,,8.Kat,Betonarme,,,Evet,,,1950 TL,,
https://www.emlakjet.com/ilan/fb-gayrimenkul-den-yaka-da-mustakil-tapulu-bahceli-kagir-ev-17986583,7.850.000 TL,,İzmir,Bornova,Yakaköy Mahallesi,17986583,31 Ekim 2025,Konut,Satılık,Müstakil Ev,60 m²,75 m²,2+1,21 Ve Üzeri,1,Isıtma Yok,Kiracı Oturuyor,Krediye Uygun,Bilinmiyor,Tapu Kaydı Yok,,Hayır,Yok,1,Genel Fiyat,İlan Numarası17986583İlan Güncelleme Tarihi31 Ekim 2025TürüKonutKategorisiSatılıkTipiMüstakil EvNet Metrekare60 m²Brüt Metrekare75 m²Oda Sayısı2+1Binanın Yaşı21 Ve ÜzeriBinanın Kat Sayısı1Isıtma TipiIsıtma YokKullanım DurumuKiracı OturuyorKrediye UygunlukKrediye UygunYatırıma UygunlukBilinmiyorTapu DurumuTapu Kaydı YokSite İçerisindeHayırTakasYokBanyo Sayısı1Fiyat DurumuGenel FiyatDaha Fazla Gör,,,,,,,,,,,,,,,,,,,,,
https://www.emlakjet.com/ilan/evka-3te-merkezi-konumda-satilik-daire-17889746,14.000.000 TL,,İzmir,Bornova,Evka 3 Mahallesi,17889746,29 Eylül 2025,Konut,Satılık,Daire,160 m²,180 m²,3+1,21 Ve Üzeri,8,Kombi Doğalgaz,Boş,Krediye Uygun Değil,Bilinmiyor,Kat Mülkiyeti,Boş,Hayır,Yok,2,Genel Fiyat,İlan Numarası17889746İlan Güncelleme Tarihi29 Eylül 2025TürüKonutKategorisiSatılıkTipiDaireNet Metrekare160 m²Brüt Metrekare180 m²Oda Sayısı3+1Binanın Yaşı21 Ve ÜzeriBulunduğu Kat7.KatBinanın Kat Sayısı8Isıtma TipiKombi DoğalgazKullanım DurumuBoşKrediye UygunlukKrediye Uygun DeğilYatırıma UygunlukBilinmiyorTapu DurumuKat MülkiyetiSite İçerisindeHayırEşya DurumuBoşTakasYokBanyo Sayısı2Fiyat DurumuGenel FiyatDaha Fazla Gör,,,,,,,,,,,,7.Kat,,,,,,,,,
https://www.emlakjet.com/ilan/evkad-erdemay-emlaktan-acik-mutfak-guney-arakat-satilik-tadilatli-17777238,2.800.000 TL,,İzmir,Bornova,Evka 4 Mahallesi,17777238,02 Ekim 2025,Konut,Satılık,Daire,65 m²,66 m²,2+1,21 Ve Üzeri,6,Kombi Doğalgaz,Kiracı Oturuyor,Krediye Uygun,Bilinmiyor,Kat Mülkiyeti,,Hayır,Yok,1,Genel Fiyat,İlan Numarası17777238İlan Güncelleme Tarihi02 Ekim 2025TürüKonutKategorisiSatılıkTipiDaireNet Metrekare65 m²Brüt Metrekare66 m²Oda Sayısı2+1Binanın Yaşı21 Ve ÜzeriBulunduğu Kat2.KatBinanın Kat Sayısı6Isıtma TipiKombi DoğalgazKullanım DurumuKiracı OturuyorKrediye UygunlukKrediye UygunYatırıma UygunlukBilinmiyorYapı Durumuİkinci ElYapı TipiBetonarmeTapu DurumuKat MülkiyetiSite İçerisindeHayırAidat150 TLTakasYokBanyo Sayısı1Ada8294Parsel1Fiyat DurumuGenel FiyatDaha Fazla Gör,,İkinci El,,,,,,,,,,2.Kat,Betonarme,,1.0,,8294.0,,150 TL,,
https://www.emlakjet.com/ilan/0-99-dan-baslayan-firsat-sifir-31-satilik-daire-17739165,15.500.000 TL,,İzmir,Bornova,Yeşilova Mahallesi,17739165,30 Eylül 2025,Konut,Satılık,Daire,130 m²,160 m²,3+1,1,24,Yerden Isıtma,Boş,Krediye Uygun,Bilinmiyor,Kat İrtifakı,Boş,Evet,Var,2,Genel Fiyat,İlan Numarası17739165İlan Güncelleme Tarihi30 Eylül 2025TürüKonutKategorisiSatılıkTipiDaireNet Metrekare130 m²Brüt Metrekare160 m²Oda Sayısı3+1Binanın Yaşı1Bulunduğu Kat18.KatBinanın Kat Sayısı24Isıtma TipiYerden IsıtmaKullanım DurumuBoşKrediye UygunlukKrediye UygunYatırıma UygunlukBilinmiyorTapu DurumuKat İrtifakıSite İçerisindeEvetEşya DurumuBoşTakasVarBanyo Sayısı2Fiyat DurumuGenel FiyatDaha Fazla Gör,,,,,,,,,,,,18.Kat,,,,,,,,,
https://www.emlakjet.com/ilan/bornova-kucukpark-yakini-31-asansorlu-daire-17696118,4.350.000 TL,,İzmir,Bornova,Kazımdirik Mahallesi,17696118,28 Kasım 2025,Konut,Satılık,Daire,120 m²,125 m²,3+1,21 Ve Üzeri,8,Klimalı,Kiracı Oturuyor,Krediye Uygun,Bilinmiyor,Kat Mülkiyeti,Eşyalı,Hayır,Yok,1,Genel Fiyat,İlan Numarası17696118İlan Oluşturma Tarihi22 Temmuz 2025İlan Güncelleme Tarihi28 Kasım 2025TürüKonutKategorisiSatılıkTipiDaireNet Metrekare120 m²Brüt Metrekare125 m²Oda Sayısı3+1Binanın Yaşı21 Ve ÜzeriBulunduğu Kat1.KatBinanın Kat Sayısı8Isıtma TipiKlimalıKullanım DurumuKiracı OturuyorKrediye UygunlukKrediye UygunYatırıma UygunlukBilinmiyorTapu DurumuKat MülkiyetiSite İçerisindeHayırEşya DurumuEşyalıTakasYokBanyo Sayısı1Fiyat DurumuGenel FiyatDaha Fazla Gör,22 Temmuz 2025,,,,,,,,,,,1.Kat,,,,,,,,,
https://www.emlakjet.com/ilan/hs-den-kacirilmayacak-firsat-17467282,15.000.000 TL,,İzmir,Bornova,Kızılay Mahallesi,17467282,20 Kasım 2025,Konut,Satılık,Müstakil Ev,97 m²,197 m²,5+2,16-20,3,Kombi Doğalgaz,Mülk Sahibi Oturuyor,Krediye Uygun,Bilinmiyor,Müstakil Tapulu,Boş,Hayır,Var,3,Genel Fiyat,İlan Numarası17467282İlan Oluşturma Tarihi11 Haziran 2025İlan Güncelleme Tarihi20 Kasım 2025TürüKonutKategorisiSatılıkTipiMüstakil EvNet Metrekare97 m²Brüt Metrekare197 m²Oda Sayısı5+2Binanın Yaşı16-20Binanın Kat Sayısı3Isıtma TipiKombi DoğalgazKullanım DurumuMülk Sahibi OturuyorKrediye UygunlukKrediye UygunYatırıma UygunlukBilinmiyorTapu DurumuMüstakil TapuluSite İçerisindeHayırEşya DurumuBoşTakasVarBanyo Sayısı3Fiyat DurumuGenel FiyatDaha Fazla Gör,11 Haziran 2025,,,,,,,,,,,,,,,,,,,,
